tweet_id,tweet,emotion
31-08-2019 06:03,b'Build Confidence &amp; Self Esteem\xc2\xa0: Overcome Fear of Failure - via @smedian_network #SelfImprovement #Fear\xe2\x80\xa6 https://t.co/WURhQbWCvl',fear
31-08-2019 05:41,"b'I have so many ideas, but I sit and talk myself out of them so often. #Fear is a hell of a thing'",fear
31-08-2019 05:25,"b'RT @MicheleCushatt: Fear is a liar and a thief. It wants to convince you you\xe2\x80\x99re alone, powerless and trapped. It taunts you with all the th\xe2\x80\xa6'",fear
31-08-2019 05:21,b'Do not be afraid of those who kill the body but cannot kill the soul; but rather be afraid of Him who can destroy b\xe2\x80\xa6 https://t.co/14uyj9Qiuy',fear
31-08-2019 05:21,b'Imagine a cloth threatening a fellow cloth instead of carrying out its supposed function of covering nakedness. Tha\xe2\x80\xa6 https://t.co/02Vq9O1BZE',not relevant
31-08-2019 05:20,"b""Words of man in form of threats shouldn't make you buckle or fret. \nGoliath tried it and David counted it. 1 samuel\xe2\x80\xa6 https://t.co/rJuGEiZBU9""",fear
31-08-2019 05:20,"b""..I'll liken the body(man) to the cloth you wear to cover your nakedness(spirit).\nThe body is what gives each of us\xe2\x80\xa6 https://t.co/4kiTMaWTnZ""",not relevant
31-08-2019 05:20,b'NEVER FEEL THREATENED \n\nYour Spirit is the being on assignment on planet earth from GOD and it can only be recalled\xe2\x80\xa6 https://t.co/hse7ghxwx3',not relevant
31-08-2019 05:12,"b'\xf0\x9f\x93\xa3 New Podcast! ""Living Scared : BYS 242"" on @Spreaker #caution #emotions #fear #instinct #scared https://t.co/wF6Cw6MGNA'",nocode/not relevant
31-08-2019 05:09,b'I tremble for my country when I reflect that God is just; that his justi... #Fear #God  #SocialSaturday\xe2\x80\xa6 https://t.co/ypuGRBMETs',not relevant
31-08-2019 04:56,b'Not even 10 minutes into the episode and I\xe2\x80\x99m already so frustrated and disappointed with all the plot holes @FearTWD #fear',not relevant
31-08-2019 04:54,b'Childhood Fear: https://t.co/i7CD0Qgxar\n\nFamed Doctor of #Psychology Shares How To Overcome Fear\n#parenting #fear\xe2\x80\xa6 https://t.co/6GA4k7dRGD',not relevant
31-08-2019 04:35,b'RT @gurumaa: One remedy for all your problems!\n#fear #anxiety #anger #insecurities #fearless #remedy #god #trustgod #faith #trust #destiny\xe2\x80\xa6',fear
31-08-2019 04:29,b'Oh fuckity fuck. I am SOO FUCKING TIRED of this shit... #teacher #kids #fear https://t.co/jkLzuElgg2',nocode
31-08-2019 04:22,"b'RT @MorningSWriters: #MorningPages You may think that you are the only one with a particular fear, that nobody else could possibly be scare\xe2\x80\xa6'",fear
31-08-2019 04:13,b'RT @DSTigerVBall: Congratulations to the Freshman and Varsity teams which defeated NB Canyon tonight.  Great night ladies! #FEAR #DSHS #TXH\xe2\x80\xa6',nocode/not relevant
31-08-2019 04:06,b'Frog STRONG#Lets Go \xf0\x9f\x90\xb8 \xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8#Fear The Frog https://t.co/EpReEdqyIQ',nocode
31-08-2019 04:00,b'Stop #fear &amp; ur feelings &amp; point of attraction shift from doubt to expectation. EZ to follow guide @ https://t.co/LiR4hUTt4w #loa #stress',fear
31-08-2019 03:54,b'@Harleen___2 You need #unity and #solidarity more than ever. The only weapon a oppressor has is #Violence and #fear\xe2\x80\xa6 https://t.co/seYuR7kKe3',fear
31-08-2019 03:51,"b""That moment when you start listing all the reasons why you should not do something \xe2\x80\x93 It's just your #fear trying to\xe2\x80\xa6 https://t.co/fGanony8mV""",fear
31-08-2019 03:42,b'8 lessons to overcome fear in 2019 - via @smedian_network #MentalHealth #Fear #LifeLessons #Life #Productivity https://t.co/f9SeBV48LA',nocode/not relevant
31-08-2019 03:41,b'Gotta love the mood music \xf0\x9f\x8e\xb6 on the Weather Channel for hurricane Dorian. Such drama and intensity...dum dum!!\xe2\x80\xa6 https://t.co/WXcL28JzcG',nocode/not relevant
31-08-2019 03:41,"b""#Courage. Only the ability to deal with #fear, not the lack of it. Don't let fear steal your dream! https://t.co/buSsWJwADa""",fear
31-08-2019 03:38,"b""The #fear of making the wrong decision often holds us back. Here's how to overcome this &amp; move forward!\xe2\x80\xa6 https://t.co/ZyKsVPDF7y""",fear
31-08-2019 03:37,b'Should turbulence be something to be legitimately scared of? https://t.co/3wH89gsvrZ #turbulence #fear #flying https://t.co/W0LRwnoQgm',not relevant
31-08-2019 03:34,"b""#FEAR'S NOT AN INDICATION THAT YOU CAN'T rather a challenge to become who you've been born to be &amp; achieve what you\xe2\x80\xa6 https://t.co/jV8b7hIv1P""",fear
31-08-2019 03:30,b'\xe2\x80\x9cYou didn\xe2\x80\x99t gain all your weight in one day; you won\xe2\x80\x99t lose it in one day. Be patient with yourself.\xe2\x80\x9d\n\xe2\x80\x93 Jenna Wolfe\xe2\x80\xa6 https://t.co/7TwmBAfG6B',nocode/not relevant
31-08-2019 03:09,"b'RT @nickystevo: Change can be scary, but do you know what\xe2\x80\x99s even scarier? Allowing fear to stop you, from growing, evolving and progressing\xe2\x80\xa6'",fear
31-08-2019 03:09,b'Conquereryour fears to achieve Success.\n#fear #success #leadership \nFor more: https://t.co/l5SZpNwzuP https://t.co/J5zBDNf5At',fear
31-08-2019 03:07,"b'RT @zappa: ""I\'ve said it before, and I\'ll say it again: Politics Is the Entertainment Branch of Industry.""\n\xe2\x80\x93Frank Zappa\n""The Real Frank Zap\xe2\x80\xa6'",not relevant
31-08-2019 02:57,"b'Gay nightmare is not about ghosts, animal attack etc but about losing family due to sexuality #baddream #fear'",fear
31-08-2019 02:52,"b'RT @bieberbenzbarny: So tomorrow, my best friend, @hexrmusic, releases another song called \xe2\x80\x9cFear\xe2\x80\x9d. It is the fourth song officially release\xe2\x80\xa6'",nocode/not relevant
31-08-2019 02:51,"b'In 2003, #Tehran voluntarily suspended #nuclear enrichment ...out of #Fear\n\nhttps://t.co/Tru2nV4djy\n\n#TeaParty\xe2\x80\xa6 https://t.co/5hAekqlOyP'",fear
31-08-2019 02:35,b'Music video #fear https://t.co/rxdtHXvWuZ',nocode
31-08-2019 02:21,"b'RT @DSTigerVBall: Tigers bust out the brooms again!  Sweep Canyon 25-12, 25-13, 25-16! #FEAR #DSHS #TXHSVB https://t.co/TTiCZmvcjo'",not relevant
31-08-2019 02:20,"b""I'm going to see #Nightingale this Tuesday by the director of #TheBabadook which is a Rape/Revenge film. From Two\xe2\x80\xa6 https://t.co/dxqhfASlAW""",not relevant
31-08-2019 02:20,b'I knew it!\n\n#queenelizabeth #dracula #england #funny #funnymemes #movies #movie #cinema #film #moviesnight #films\xe2\x80\xa6 https://t.co/uJlB4YPmVQ',not relevant
31-08-2019 02:19,b'#fear #Synod #paulsimon Empowering site:Has Roman #CatholicChurch mixed Mithraicism &amp; Messianism in its #NiceneCreed https://t.co/dU5rJvMaXU',nocode
31-08-2019 02:18,"b""#ThoughtTherapy\n\nMost of us won't achieve our greatness, because our greatness is on the other side of #fear. Only\xe2\x80\xa6 https://t.co/8NIfY5TAxA""",fear
31-08-2019 02:16,b'RT @rahulkumar14: I love watching @TED Conferences and this is one of the best that I watched in recent times. @AdamMGrant #originals #proc\xe2\x80\xa6',not relevant
31-08-2019 02:16,b'F.E.A.R. = False Evidence Appearing Real -  #fear https://t.co/ER3Akko9pS',fear
31-08-2019 02:13,b'#Fear is the #tax that conscience pays to guilt. George Sewell #teamfollowback',fear
31-08-2019 02:00,b'Can anxiety be a good thing? https://t.co/8sGSvqHJec  by @StaciStallings #Christian #fear #faith #CWAtweets',nocode
31-08-2019 02:00,"b'U feel a lot better, safer &amp; soon a lot healthier when U stop #fear. If u want ez then this is for you. #Free intro\xe2\x80\xa6 https://t.co/j7AUWnEEr5'",fear
31-08-2019 01:47,b'RT @horror_author: #Fear #Ghost #bestsleepever #Audible \nListen to Rhinehoth #Audible #Horror...https://t.co/5fsF014aoH\nA Gothic Horror nov\xe2\x80\xa6',not relevant
31-08-2019 01:17,b'We tried all types of counseling and therapies and they all failed. This was the thing that worked\xe2\x80\xa6 https://t.co/zH9q8lHvZe',nocode/not relevant
31-08-2019 01:14,"b'RT @Times_debris: Stress, anxiety, fear, they drown out the purity of hope, strangling it choking out the air I breathe. A nightmare with e\xe2\x80\xa6'",fear
31-08-2019 01:05,b'My answer to How does someone know if he/she can handle a #job (like at all)? #fear #JustShowUp https://t.co/smu0FfoVdl',not relevant
31-08-2019 01:00,b'\xe2\x80\x9cAlways do what you are afraid to do.\xe2\x80\x9d \n\n#ralphwaldoemerson #fear #live',nocode/not relevant
31-08-2019 01:00,"b'Stop the drama: #Fear is behind all losses, suffering, pain &amp; illness. See how it stops @ https://t.co/KUl3vmfSiu #article'",fear
31-08-2019 01:00,"b'\xf0\x9f\x93\x96 #BuddaLateThanNever \xf0\x9f\x93\x96\nFrom #fear, #fantasy &amp; #failure to #freedom &amp; #fulfilment\nVideo Link\xe2\x80\xa6 https://t.co/TCHvkIUgel'",not relevant
31-08-2019 00:58,b'@Godly_Life When we are invaded by the spirit of fear we already live and feel the fires of hell. #Jesus deliver those who live in #Fear.',fear
31-08-2019 00:51,"b""#Tool 's '#fear #inoculum' is the most experienced I've felt since the Jimi Hendrix Experience""",fear
31-08-2019 00:49,"b""Friday Nights aren't just for football!  Your Tigers are taking on NB Canyon!  Are you ready for some VOLLEYBALL!\xe2\x80\xa6 https://t.co/8biem6h183""",not relevant
31-08-2019 00:47,"b'Stress, anxiety, fear, they drown out the purity of hope, strangling it choking out the air I breathe. A nightmare\xe2\x80\xa6 https://t.co/544La5dpog'",fear
31-08-2019 00:40,b'How to overcome the fear of cold calling.\n\nCheck out the video here: https://t.co/yjxJIpI6DR\n\n#fear #sales https://t.co/utxza2pDMD',nocode/not relevant
31-08-2019 00:39,"b'dear world, for the next 80 or so minutes....leave me be!!! @tool #fear innoculum'",nocode/not relevant
31-08-2019 00:37,"b'In times of extreme #Greed this will help you avoid buying trash, and in times of high #fear it will help you pick\xe2\x80\xa6 https://t.co/ltIRVRMzmi'",not relevant
31-08-2019 00:37,b'We \xe2\x99\xa5\xef\xb8\x8f these students! #Hope #Fear #Future https://t.co/ytUOqJIFmn',not relevant
31-08-2019 00:37,"b'When you find yourself in the middle of #hardship, overwhelmed with #fear, #anger, #sorrow, or any other #painful\xe2\x80\xa6 https://t.co/iTea9gnnup'",fear
31-08-2019 00:20,b'Join the uprising of shy writers to book more freelance jobs https://t.co/H2fTXcOp5E #Fear #Procrastination\xe2\x80\xa6 https://t.co/ZJotx57DxI',not relevant
31-08-2019 00:16,b'Sharks: A shark in the water not only is 5x faster but has 3 or 4 EXTRA sensory systems than a person. Also has the\xe2\x80\xa6 https://t.co/rmXA4VG04b',not relevant
31-08-2019 00:10,"b'RT @John14ver6: ""For God gave us a spirit not of fear but of power and love and self-control."" 2 Timothy 1:7 ESV\n\n#YAHUSHUA #JESUSCHRIST #J\xe2\x80\xa6'",not relevant
31-08-2019 00:02,b'The Bene Gesserit litany. #fear #quotestoliveby #Dune https://t.co/53w32Z3XWw',nocode/not relevant
30-08-2019 23:48,b'@BlairKamin Agreed. Only 15mi from where I grew up - what the hell is this world coming to? #Fear does not define u\xe2\x80\xa6 https://t.co/rWn9ksZ3dB',fear
30-08-2019 23:48,b'@liberal_party would rather cripple small businesses with taxes in the name of a fake climate agenda. @cathmckenna\xe2\x80\xa6 https://t.co/VRl9jQuaHA',not relevant
30-08-2019 23:45,b'Looking forward to presenting at @ABCTNOW 2019 conference this November! Found out today that our symposium will be\xe2\x80\xa6 https://t.co/0DoxQ9g4L5',nocode/not relevant
30-08-2019 23:43,"b'RT @joyokanji: The 347th essay has posted on Joy o\' Kanji!\nEssay 1992 on \xe6\x83\xa7 (fear) is titled ""The Fear at the Heart of It All\xe2\x80\x9d:\nhttps://t.co\xe2\x80\xa6'",nocode/not relevant
30-08-2019 23:41,b'@Violent_JMC @RickInBuffalo @GrantNapearshow @WoodScopes @belligerentNuck #GOLDEN TICKET \xf0\x9f\x8e\xab #I\xe2\x80\x99m bootlegging them as\xe2\x80\xa6 https://t.co/a1ZneuCfKu',not relevant
30-08-2019 23:36,"b'RT @SimpleReminders: A smile can hide so many feelings. Fear, sadness, heartbreak. But it also shows one other thing, strength.\n\n@GoMcGillM\xe2\x80\xa6'",fear
30-08-2019 23:35,"b""A gross misuse of #bigdata: #India minister Sarma talks of new 'foreigner filter' https://t.co/odlOX2GJzH via\xe2\x80\xa6 https://t.co/qmD1c4kPxn""",not relevant
30-08-2019 23:35,"b""RT @ModBuddMyth: 2/2 - The #Kadampa 'Destruction of Autonomy'\n\nOnce a foundation of #Fear is laid, the dismantling of individual initiative\xe2\x80\xa6""",fear
30-08-2019 23:35,"b""RT @ModBuddMyth: 1/2 - The #Kadampa 'Induction of Fear'\n\n#Fear becomes the coercing element in this brand of control and, as such, supplies\xe2\x80\xa6""",fear
30-08-2019 23:35,b'Photo By DeeDee51 | Pixabay \n #fear #girl #scream #stress #dor #abuse #pain #photomanipulation #scary #violencia\xe2\x80\xa6 https://t.co/bxPcBgZPOI',not relevant
30-08-2019 23:29,b'Watching #TheGreatHack. @carolecadwalla - \xe2\x80\x98#facebook is about stoking #fear &amp; #hate to turn the country against its\xe2\x80\xa6 https://t.co/Wji5IbhBuz',not relevant
30-08-2019 23:24,"b""I don't have no fear of death. My only fear is coming back reincarnated.... #Death #Fear  #FollowFriday\xe2\x80\xa6 https://t.co/5FE4b5rzM3""",fear
30-08-2019 23:21,"b""All I can think of the smell of the pizza behind me. Also, I'm reversed :o https://t.co/fBjJLEZzdD #late #fear""",nocode/not relevant
30-08-2019 23:18,"b'. . . #walls are defined by y #fear ... they have, never, actually been. . . https://t.co/JxK8tqoTwW'",nocode/not relevant
30-08-2019 23:12,"b""We're fighting for a place, That we can call home, Looking for a way, Not to be alone #Fear #LeaveOutAllTheRestDemo""",fear
30-08-2019 23:09,b'RT @Hazloe3: #FEAR\nForget everything &amp; run\nFace everything &amp; rise\nFalse evidence appearing real\n\nThe one that mostly applies to you? #thext\xe2\x80\xa6',not relevant
30-08-2019 23:07,b'How to Stop Feeling Consumed by Your Fear of Being Alone https://t.co/o14YskeGg0 #consumed #fear #alone #feeling\xe2\x80\xa6 https://t.co/Q3EEWG828n',nocode/not relevant
30-08-2019 23:02,b'@ArgyleLoz Descendants of #WorkingClass heroes are rewarded with zero hour contracts\n\nChange is necessary\n\nMost\xe2\x80\xa6 https://t.co/9kWt1tsz8X',nocode/not relevant
30-08-2019 22:58,b'RT @KitCarsonsPath: @Michael__TS_ @USMarine_Vet @MLB @NASCAR My entire life is baseball and love of my Country. @mlb\n\nThe commercial broke\xe2\x80\xa6',not relevant
30-08-2019 22:54,b'Doctor of Psychology shares how you can use #mindfulness to help your kids tackle #fear. https://t.co/rodjqPjQ61 https://t.co/u94Ytaswx6',fear
30-08-2019 22:51,"b'RT @MicaWolf11: Fear will find its way to you. Fear will love you more than lovers do. Fear will get you, fear will shatter you. Fear will\xe2\x80\xa6'",fear
30-08-2019 22:39,"b'RT @cr8fiction: My #flashfiction piece ""Voices in the Dark""\n\nFast asleep...A sudden booming bass voice...?\n#fiction #writer #writing #suspe\xe2\x80\xa6'",not relevant
30-08-2019 22:35,"b'On #FierceFeminineLeadership, how the fear that people won\xe2\x80\x99t like you is HOLDING YOU BACK. Learn more here:\xe2\x80\xa6 https://t.co/js5wJTSXJg'",nocode/not relevant
30-08-2019 22:31,"b'the #manipulation of #fear by all #media creates heighten state of vigilant, to be politically correct or on our be\xe2\x80\xa6 https://t.co/3MdRRojkri'",nocode/not relevant
30-08-2019 22:26,"b""Consider yourself so lucky if you did not read Bakerman's SUICIDE HOUSE.  The four people who bought the book inexp\xe2\x80\xa6 https://t.co/4UcaE6cxKk""",not relevant
30-08-2019 22:24,b'Get over your fear of talking to people about your business\n\nhttps://t.co/ZLgjy0yzk1\n\n#business #fear',nocode/not relevant
30-08-2019 22:19,b'RT @KitCarsonsPath: @Michael__TS_ @USMarine_Vet @MLB @NASCAR My entire life is baseball and love of my Country. @mlb\n\nThe commercial broke\xe2\x80\xa6',nocode/not relevant
30-08-2019 22:19,"b'Fear is a liar and a thief. It wants to convince you you\xe2\x80\x99re alone, powerless and trapped. It taunts you with all th\xe2\x80\xa6 https://t.co/YYRFHwWK9z'",fear
30-08-2019 22:17,"b""I'm not Born of a Spirit of #fear but of #Power, #Love and a #SoundMind \xf0\x9f\x99\x8c\xf0\x9f\x99\x8f\xf0\x9f\xa6\xb5\xf0\x9f\xa5\xb0\xf0\x9f\xa7\xa0 https://t.co/b4oTvyka5e https://t.co/4G2uWxak3X""",nocode/not relevant
30-08-2019 22:14,"b'RT @WrittenByDJR: The Lodge stars actress Riley Keough and looks like a chilling, nightmare-inducing experience https://t.co/vhXjVIVOqc #th\xe2\x80\xa6'",not relevant
30-08-2019 22:12,"b'So tomorrow, my best friend, @hexrmusic, releases another song called \xe2\x80\x9cFear\xe2\x80\x9d. It is the fourth song officially rele\xe2\x80\xa6 https://t.co/53KDpoJGKC'",nocode
30-08-2019 22:10,"b""RT @MouthGuardOG: Couldn't possibly be coincidental that certain players DRAMATICALLY - like, crazy, totally - turned around their seasons\xe2\x80\xa6""",nocode
30-08-2019 22:00,"b'The Lodge stars actress Riley Keough and looks like a chilling, nightmare-inducing experience\xe2\x80\xa6 https://t.co/vDTYW5tX70'",nocode/not relevant
30-08-2019 21:53,"b'@shivverspodcast listened to ""The Right Stuff"" I so agree with sound be crucial in building and maintaining that fe\xe2\x80\xa6 https://t.co/7xIPuUXyhq'",nocode
30-08-2019 21:50,b'RT @IranLawrence: #Fear is a state of wrong #perception. https://t.co/NnBWw8iaZi',fear
30-08-2019 21:47,b'Are You Afraid Of The Dark (\xf0\x9f\x94\xb4Premiere) Isa Gomez ALREADY SCARED / BLAIR WITCH GAMEPLAY (XBOX ONE X)\xe2\x80\xa6 https://t.co/330PTxjAxK',fear
30-08-2019 21:39,b'#Consumer #confidence #plummets as #Americans #fear effects of #Trump\xe2\x80\x99s #tradewar https://t.co/iFmgwLZd4h',not relevant
30-08-2019 21:36,"b'What is different about MindSpark CG?  We work as a team to help you with your classes, test prep, resume and CV, a\xe2\x80\xa6 https://t.co/vDvBDDdp9C'",not relevant
30-08-2019 21:35,"b'Never let fear get in the way of your dream! You are not alone, get help with a test or difficult class, get a coac\xe2\x80\xa6 https://t.co/RTpI2x98NW'",fear
30-08-2019 21:32,b'The all kinds of #guns vs. the right to not die from a gun debate should have never been. But the #NRA &amp; conservati\xe2\x80\xa6 https://t.co/jzdQNvSuWe',nocode/not relevant
30-08-2019 21:31,"b""Body sore from head to toe armor. I'm battleworn but always ready. #infj #armorofGod #anxiety #stress #fear #Ephesians 6:11""",nocode/not relevant
30-08-2019 21:23,b'Fear builds character! Get support and make it happen!! Get MindSpark CG!\n\nhttps://t.co/1JwgcUOQF8\n\n#help #career\xe2\x80\xa6 https://t.co/Rogu0SurXu',nocode
30-08-2019 21:18,"b'Join 5 people right now at ""TOOL Fear Inoculum Limited Edition CD released today with a charging cord"" #cheers\xe2\x80\xa6 https://t.co/LvKF29p5Zi'",nocode
30-08-2019 21:16,"b'Who else has played Camp Blood, the card game from Jason Lives?\n\n#jasonvoorhees #fridaythe13th #campblood\xe2\x80\xa6 https://t.co/RBhxgbxGSr'",not relevant
